GEO_ID,County,State,S1901_C01_001E,S1901_C01_001EA,S1901_C01_001M,S1901_C01_001MA,S1901_C01_002E,S1901_C01_002EA,S1901_C01_002M,S1901_C01_002MA,S1901_C01_003E,S1901_C01_003M,S1901_C01_003MA,S1901_C01_003EA,S1901_C01_004E,S1901_C01_004M,S1901_C01_004MA,S1901_C01_004EA,S1901_C01_005E,S1901_C01_005M,S1901_C01_005MA,S1901_C01_005EA,S1901_C01_006E,S1901_C01_006M,S1901_C01_006MA,S1901_C01_006EA,S1901_C01_007E,S1901_C01_007M,S1901_C01_007MA,S1901_C01_007EA,S1901_C01_008E,S1901_C01_008M,S1901_C01_008MA,S1901_C01_008EA,S1901_C01_009E,S1901_C01_009EA,S1901_C01_009M,S1901_C01_009MA,S1901_C01_010E,S1901_C01_010EA,S1901_C01_010M,S1901_C01_010MA,S1901_C01_011E,S1901_C01_011M,S1901_C01_011MA,S1901_C01_011EA,S1901_C01_012E,S1901_C01_012M,S1901_C01_012MA,S1901_C01_012EA,S1901_C01_013E,S1901_C01_013EA,S1901_C01_013M,S1901_C01_013MA,S1901_C01_014E,S1901_C01_014EA,S1901_C01_014M,S1901_C01_014MA,S1901_C01_015E,S1901_C01_015EA,S1901_C01_015M,S1901_C01_015MA,S1901_C01_016E,S1901_C01_016EA,S1901_C01_016M,S1901_C01_016MA,S1901_C02_001E,S1901_C02_001M,S1901_C02_001MA,S1901_C02_001EA,S1901_C02_002E,S1901_C02_002EA,S1901_C02_002M,S1901_C02_002MA,S1901_C02_003E,S1901_C02_003M,S1901_C02_003MA,S1901_C02_003EA,S1901_C02_004E,S1901_C02_004EA,S1901_C02_004M,S1901_C02_004MA,S1901_C02_005E,S1901_C02_005M,S1901_C02_005MA,S1901_C02_005EA,S1901_C02_006E,S1901_C02_006EA,S1901_C02_006M,S1901_C02_006MA,S1901_C02_007E,S1901_C02_007M,S1901_C02_007MA,S1901_C02_007EA,S1901_C02_008E,S1901_C02_008M,S1901_C02_008MA,S1901_C02_008EA,S1901_C02_009E,S1901_C02_009M,S1901_C02_009MA,S1901_C02_009EA,S1901_C02_010E,S1901_C02_010EA,S1901_C02_010M,S1901_C02_010MA,S1901_C02_011E,S1901_C02_011M,S1901_C02_011MA,S1901_C02_011EA,S1901_C02_012E,S1901_C02_012EA,S1901_C02_012M,S1901_C02_012MA,S1901_C02_013E,S1901_C02_013EA,S1901_C02_013M,S1901_C02_013MA,S1901_C02_014E,S1901_C02_014M,S1901_C02_014MA,S1901_C02_014EA,S1901_C02_015E,S1901_C02_015M,S1901_C02_015MA,S1901_C02_015EA,S1901_C02_016E,S1901_C02_016EA,S1901_C02_016M,S1901_C02_016MA,S1901_C03_001E,S1901_C03_001M,S1901_C03_001MA,S1901_C03_001EA,S1901_C03_002E,S1901_C03_002EA,S1901_C03_002M,S1901_C03_002MA,S1901_C03_003E,S1901_C03_003EA,S1901_C03_003M,S1901_C03_003MA,S1901_C03_004E,S1901_C03_004M,S1901_C03_004MA,S1901_C03_004EA,S1901_C03_005E,S1901_C03_005M,S1901_C03_005MA,S1901_C03_005EA,S1901_C03_006E,S1901_C03_006M,S1901_C03_006MA,S1901_C03_006EA,S1901_C03_007E,S1901_C03_007EA,S1901_C03_007M,S1901_C03_007MA,S1901_C03_008E,S1901_C03_008M,S1901_C03_008MA,S1901_C03_008EA,S1901_C03_009E,S1901_C03_009EA,S1901_C03_009M,S1901_C03_009MA,S1901_C03_010E,S1901_C03_010M,S1901_C03_010MA,S1901_C03_010EA,S1901_C03_011E,S1901_C03_011EA,S1901_C03_011M,S1901_C03_011MA,S1901_C03_012E,S1901_C03_012M,S1901_C03_012MA,S1901_C03_012EA,S1901_C03_013E,S1901_C03_013EA,S1901_C03_013M,S1901_C03_013MA,S1901_C03_014E,S1901_C03_014EA,S1901_C03_014M,S1901_C03_014MA,S1901_C03_015E,S1901_C03_015EA,S1901_C03_015M,S1901_C03_015MA,S1901_C03_016E,S1901_C03_016M,S1901_C03_016MA,S1901_C03_016EA,S1901_C04_001E,S1901_C04_001EA,S1901_C04_001M,S1901_C04_001MA,S1901_C04_002E,S1901_C04_002M,S1901_C04_002MA,S1901_C04_002EA,S1901_C04_003E,S1901_C04_003EA,S1901_C04_003M,S1901_C04_003MA,S1901_C04_004E,S1901_C04_004EA,S1901_C04_004M,S1901_C04_004MA,S1901_C04_005E,S1901_C04_005M,S1901_C04_005MA,S1901_C04_005EA,S1901_C04_006E,S1901_C04_006M,S1901_C04_006MA,S1901_C04_006EA,S1901_C04_007E,S1901_C04_007M,S1901_C04_007MA,S1901_C04_007EA,S1901_C04_008E,S1901_C04_008EA,S1901_C04_008M,S1901_C04_008MA,S1901_C04_009E,S1901_C04_009M,S1901_C04_009MA,S1901_C04_009EA,S1901_C04_010E,S1901_C04_010EA,S1901_C04_010M,S1901_C04_010MA,S1901_C04_011E,S1901_C04_011EA,S1901_C04_011M,S1901_C04_011MA,S1901_C04_012E,S1901_C04_012EA,S1901_C04_012M,S1901_C04_012MA,S1901_C04_013E,S1901_C04_013M,S1901_C04_013MA,S1901_C04_013EA,S1901_C04_014E,S1901_C04_014M,S1901_C04_014MA,S1901_C04_014EA,S1901_C04_015E,S1901_C04_015M,S1901_C04_015MA,S1901_C04_015EA,S1901_C04_016E,S1901_C04_016M,S1901_C04_016MA,S1901_C04_016EA
0500000US21227,Warren, Kentucky,50489,null,1542,null,6.5,null,2.5,null,4.8,1.9,null,null,9.2,2.5,null,null,11.2,2.9,null,null,14.8,3.3,null,null,20.6,3.4,null,null,12.3,2.4,null,null,13.1,null,2.4,null,3.6,null,1.2,null,4,1.4,null,null,52645,3318,null,null,74776,null,7377,null,23.8,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31315,2024,null,null,2.7,null,1.8,null,2,1.2,null,null,6.1,null,2.9,null,7.4,2.9,null,null,15.2,null,4,null,23.7,5.4,null,null,14.6,3.1,null,null,17.2,3.5,null,null,5.3,null,1.9,null,5.7,2.1,null,null,67747,null,5394,null,93719,null,10167,null,(X),(X),(X),(X),24.1,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,76319,7568,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),19174,null,2142,null,13.9,6.1,null,null,9.9,null,4.7,null,13.7,null,3.9,null,18.2,6.5,null,null,15.5,5,null,null,14.3,3.9,null,null,7.2,null,2.7,null,5.9,3.5,null,null,0.4,null,0.6,null,1.1,null,1.3,null,31337,null,3382,null,41386,4998,null,null,(X),(X),(X),(X),(X),(X),(X),(X),22.1,(X),(X),null
0500000US22005,AscensionParish, Louisiana,44267,null,1708,null,3.8,null,2.3,null,3.1,2,null,null,6,2.3,null,null,7.6,2.8,null,null,9.6,3,null,null,13.2,3.6,null,null,14.7,3.7,null,null,19.8,null,3.6,null,12.7,null,4,null,9.7,3.9,null,null,85425,8633,null,null,105975,null,13183,null,54.3,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32305,2428,null,null,2.4,null,2.1,null,1.1,0.9,null,null,5.7,null,2.9,null,5.2,2.7,null,null,7.8,null,2.8,null,13.2,4,null,null,16.7,4.7,null,null,23.4,4.3,null,null,14.8,null,5.1,null,9.8,3.5,null,null,94502,null,11055,null,109959,null,8563,null,(X),(X),(X),(X),48.3,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,108525,9741,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),11962,null,2053,null,11.6,7.5,null,null,9,null,6.6,null,7.3,null,4.3,null,10.1,4.5,null,null,14.8,7.8,null,null,13.1,7,null,null,9.1,null,5.5,null,9.3,5.3,null,null,6.3,null,4,null,9.4,null,11,null,44913,null,14293,null,92722,47018,null,null,(X),(X),(X),(X),(X),(X),(X),(X),70.2,(X),(X),null
0500000US22015,BossierParish, Louisiana,49735,null,2024,null,6.1,null,2.3,null,6.2,2.5,null,null,12.8,3.8,null,null,9.9,3.1,null,null,15,3.1,null,null,16.4,3.5,null,null,13.3,3.3,null,null,11.5,null,2.7,null,4.3,null,1.7,null,4.5,1.8,null,null,49962,5029,null,null,69729,null,6813,null,47.2,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33963,2344,null,null,4.5,null,2.5,null,6.4,3.1,null,null,6.8,null,3,null,9.4,3.2,null,null,13.7,null,3.7,null,17.3,4.6,null,null,15.1,3.9,null,null,15.1,3.7,null,null,5.2,null,2.3,null,6.4,2.5,null,null,61595,null,9024,null,79701,null,7930,null,(X),(X),(X),(X),45.8,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,79781,5374,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),15772,null,2173,null,10.5,5.3,null,null,8.1,null,4.7,null,25.7,null,8.1,null,11.6,5,null,null,18.4,6.1,null,null,13.2,5.4,null,null,7.4,null,4,null,2.6,2,null,null,2.2,null,1.9,null,0.4,null,0.7,null,29264,null,6570,null,44803,11914,null,null,(X),(X),(X),(X),(X),(X),(X),(X),49.1,(X),(X),null
0500000US22017,CaddoParish, Louisiana,92589,null,2930,null,13.4,null,2.4,null,6.9,1.4,null,null,13,2.1,null,null,9.2,2.1,null,null,11,2,null,null,15.3,2.1,null,null,10.1,2.1,null,null,11.8,null,1.9,null,4.4,null,1.6,null,4.7,1.3,null,null,45537,4614,null,null,69968,null,5879,null,51.7,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),56525,3382,null,null,9.1,null,2.8,null,3.9,1.6,null,null,10.5,null,2.1,null,8.1,2.5,null,null,12,null,2.3,null,15.8,2.5,null,null,11.7,2.6,null,null,16.1,2.6,null,null,5.3,null,2.1,null,7.3,2.1,null,null,58115,null,4417,null,88131,null,9357,null,(X),(X),(X),(X),53.7,(X),(X),null,(X),(X),(X),(X),34680,3194,null,null,3,null,2,null,1.7,null,0.9,null,5.3,2.2,null,null,6.9,2.6,null,null,10.5,3.3,null,null,15,null,3.1,null,15.7,4,null,null,23.1,null,4,null,7.6,3,null,null,11.3,null,3.3,null,86507,8560,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36064,null,3072,null,21.9,4.6,null,null,11.8,null,2.8,null,17.3,null,4.3,null,11.4,3.4,null,null,9.1,3,null,null,12.3,2.8,null,null,8.8,null,3.3,null,3.8,1.8,null,null,3,null,2.3,null,0.6,null,0.4,null,24466,null,3992,null,39728,5054,null,null,(X),(X),(X),(X),(X),(X),(X),(X),46.9,(X),(X),null
0500000US22019,CalcasieuParish, Louisiana,77232,null,2497,null,10.3,null,2.2,null,4.6,1.2,null,null,12.1,2.1,null,null,10.2,2.3,null,null,11.3,2.4,null,null,15.3,2.8,null,null,11,2.2,null,null,14.1,null,2.7,null,5.8,null,1.6,null,5.2,1.5,null,null,51246,4232,null,null,76975,null,6517,null,50.3,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),53308,2739,null,null,8.2,null,2.3,null,2.4,1.3,null,null,9.1,null,2.5,null,8.2,2.2,null,null,10.8,null,2.9,null,15.5,3.8,null,null,13.8,2.7,null,null,17.4,3.4,null,null,7.6,null,2.3,null,7,2.1,null,null,67045,null,7791,null,91296,null,8668,null,(X),(X),(X),(X),46.9,(X),(X),null,(X),(X),(X),(X),34714,2549,null,null,1.4,null,0.9,null,0.6,null,0.7,null,7,2.5,null,null,6.1,2.1,null,null,7.9,2.8,null,null,14.8,null,3.6,null,16.9,3.7,null,null,23.8,null,4.6,null,11,3.3,null,null,10.6,null,3.2,null,89479,5668,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23924,null,2516,null,17.8,5.3,null,null,10.2,null,3.3,null,19.3,null,3.8,null,15.6,5,null,null,11.6,4.3,null,null,12.2,4,null,null,5.3,null,2.8,null,5.6,2.8,null,null,1.5,null,1.5,null,1,null,0.8,null,28089,null,3531,null,41559,6169,null,null,(X),(X),(X),(X),(X),(X),(X),(X),53.4,(X),(X),null
0500000US22033,EastBatonRougeParish, Louisiana,161536,null,4003,null,8.7,null,1.5,null,5.6,1,null,null,9.7,1.6,null,null,9.6,1.6,null,null,11.4,1.4,null,null,16.8,2,null,null,12,1.7,null,null,12.7,null,1.5,null,6.4,null,1.3,null,7.1,1.1,null,null,56451,3017,null,null,82783,null,3969,null,40,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),95243,4533,null,null,4.2,null,1.3,null,2.5,1.1,null,null,8.8,null,2.1,null,6.9,1.9,null,null,10.8,null,1.9,null,17.1,2.4,null,null,14,2.1,null,null,16.6,2.1,null,null,9,null,2,null,10.2,1.7,null,null,74520,null,4442,null,101778,null,5642,null,(X),(X),(X),(X),40.6,(X),(X),null,(X),(X),(X),(X),59385,4356,null,null,0.7,null,0.7,null,0.9,null,0.7,null,3,1.3,null,null,4.3,1.4,null,null,7,2,null,null,17.2,null,3.1,null,16.3,3,null,null,21.4,null,2.9,null,13.6,3.2,null,null,15.7,null,2.7,null,101255,9626,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),66293,null,4367,null,16.2,3.1,null,null,10.4,null,2.2,null,11.6,null,2.4,null,13.3,2.6,null,null,13.8,2.7,null,null,14.8,3.1,null,null,9.1,null,2.2,null,6,1.6,null,null,2.2,null,0.9,null,2.6,null,1.2,null,33373,null,4185,null,52714,5363,null,null,(X),(X),(X),(X),(X),(X),(X),(X),36.4,(X),(X),null
0500000US22045,IberiaParish, Louisiana,26185,null,1465,null,12.1,null,4,null,2.5,1.5,null,null,15.1,4.2,null,null,7.7,3.1,null,null,11.5,3.6,null,null,19,5,null,null,11.9,4.5,null,null,15.2,null,3.9,null,2.9,null,1.9,null,2,1.4,null,null,50991,6945,null,null,63066,null,5882,null,29.4,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20409,1876,null,null,10.8,null,4.5,null,2.2,1.7,null,null,16.9,null,5.8,null,5.3,3.1,null,null,11.1,null,4.3,null,19.1,5.7,null,null,12.2,4.7,null,null,17.6,4.9,null,null,2.9,null,2.2,null,1.8,1.5,null,null,53940,null,6527,null,63328,null,6605,null,(X),(X),(X),(X),30,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,76530,10216,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),5776,null,1521,null,17.4,8.4,null,null,7,null,4.8,null,14.5,null,7.1,null,14.7,9,null,null,11,8.2,null,null,15.3,8.9,null,null,12.7,null,10.1,null,1.7,2.7,null,null,2.9,null,3.5,null,2.8,null,2.6,null,32401,null,8990,null,55192,16783,null,null,(X),(X),(X),(X),(X),(X),(X),(X),26.7,(X),(X),null
0500000US22051,JeffersonParish, Louisiana,171991,null,2177,null,6.2,null,0.9,null,4.8,0.9,null,null,9.9,1.4,null,null,11.2,1.4,null,null,12.7,1.5,null,null,18.7,1.7,null,null,12,1.5,null,null,14.7,null,1.3,null,5.1,null,0.9,null,4.8,0.7,null,null,56069,2127,null,null,74204,null,2750,null,48.3,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),108177,3353,null,null,3.6,null,1.1,null,2.5,0.9,null,null,8.6,null,1.8,null,9.4,1.9,null,null,10.8,null,1.8,null,18.4,2.3,null,null,14.8,2,null,null,18.4,1.9,null,null,7.2,null,1.4,null,6.4,1.2,null,null,68907,null,5250,null,88571,null,4559,null,(X),(X),(X),(X),49.2,(X),(X),null,(X),(X),(X),(X),69683,3478,null,null,0.9,null,0.5,null,1.6,null,0.9,null,4.1,1.5,null,null,6.6,2,null,null,8,1.7,null,null,19.8,null,3.1,null,15.2,2.5,null,null,24.3,null,2.7,null,10.1,2.1,null,null,9.5,null,1.8,null,90167,5866,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),63814,null,3266,null,12.3,2.3,null,null,9.1,null,2.1,null,12.9,null,2.2,null,14.5,2.7,null,null,16.6,3.1,null,null,17.3,2.6,null,null,7.6,null,2.2,null,6.5,1.3,null,null,1.3,null,0.7,null,1.9,null,0.9,null,35857,null,3256,null,46467,2952,null,null,(X),(X),(X),(X),(X),(X),(X),(X),44.7,(X),(X),null
0500000US22055,LafayetteParish, Louisiana,94490,null,2243,null,8.6,null,1.9,null,4.3,1.2,null,null,10.6,2,null,null,8.6,1.9,null,null,11.2,2,null,null,15.1,2.2,null,null,12.9,2.7,null,null,14.9,null,2.5,null,6.4,null,1.7,null,7.3,1.6,null,null,60567,4217,null,null,83575,null,5724,null,34,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),59937,3049,null,null,3.1,null,1.4,null,1.3,0.7,null,null,9.9,null,2.6,null,7.4,2.4,null,null,11.4,null,2.6,null,14.4,2.7,null,null,15.3,3.8,null,null,18.3,3.2,null,null,9.3,null,2.7,null,9.8,2.3,null,null,78586,null,5115,null,100140,null,8410,null,(X),(X),(X),(X),36,(X),(X),null,(X),(X),(X),(X),43159,2912,null,null,0.5,null,0.8,null,0.8,null,0.7,null,4.8,2,null,null,4.9,2.8,null,null,9.2,3.1,null,null,12.6,null,3,null,18.3,4.8,null,null,23.2,null,4.2,null,12.9,3.7,null,null,12.9,null,3.1,null,96544,10760,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34553,null,3372,null,18.2,4.1,null,null,9.7,null,3,null,13.2,null,3.2,null,10.8,3.3,null,null,11.4,3.2,null,null,16.1,4,null,null,8,null,2.6,null,8.3,3.4,null,null,1.5,null,1.2,null,2.9,null,1.7,null,32102,null,6315,null,53004,7485,null,null,(X),(X),(X),(X),(X),(X),(X),(X),29.6,(X),(X),null
0500000US22057,LafourcheParish, Louisiana,36759,null,1475,null,8.1,null,2.8,null,3.8,1.7,null,null,14,3.8,null,null,8.4,2.2,null,null,14.5,3.1,null,null,15.3,3.5,null,null,15.7,3.7,null,null,12.6,null,2.5,null,4.5,null,1.6,null,3.2,1.3,null,null,51339,5806,null,null,68225,null,5652,null,31,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25224,1928,null,null,6,null,3,null,2.4,1.8,null,null,9.6,null,4.1,null,7.9,2.6,null,null,14.6,null,3.5,null,18.1,4.4,null,null,17.6,4.4,null,null,14.6,3.5,null,null,5.7,null,2.2,null,3.5,1.6,null,null,61723,null,10499,null,77120,null,7856,null,(X),(X),(X),(X),32.6,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,81185,7680,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),11535,null,1534,null,16.5,6.6,null,null,8.1,null,4,null,22.3,null,7.8,null,7.6,4,null,null,15.6,6.6,null,null,10,5.1,null,null,8.5,null,4.7,null,7.7,4.1,null,null,1.1,null,1.3,null,2.6,null,2.7,null,28850,null,10113,null,44447,7120,null,null,(X),(X),(X),(X),(X),(X),(X),(X),22.2,(X),(X),null
0500000US22063,LivingstonParish, Louisiana,47014,null,2544,null,9.8,null,3.4,null,2.9,1.7,null,null,8.1,3.3,null,null,7.2,2.9,null,null,11.4,3.3,null,null,17.2,3.6,null,null,12.2,2.9,null,null,23.2,null,5.1,null,4.8,null,2,null,3.3,1.4,null,null,62187,6786,null,null,76802,null,6116,null,36,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32840,3140,null,null,6.2,null,3.5,null,3,2.3,null,null,8.2,null,4.3,null,5.9,3,null,null,9,null,3.6,null,15.6,3.4,null,null,15.6,3.7,null,null,25.4,5.8,null,null,6.8,null,2.9,null,4.2,2,null,null,80178,null,9063,null,86689,null,8068,null,(X),(X),(X),(X),32.1,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,95493,11269,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),14174,null,2447,null,20.6,8.7,null,null,4.8,null,3.3,null,8.3,null,4.9,null,8.3,6.7,null,null,16.1,7.7,null,null,19.4,9.4,null,null,5.2,null,4.2,null,16.2,9.6,null,null,0,null,1.5,null,1,null,1.3,null,42652,null,8391,null,51306,9551,null,null,(X),(X),(X),(X),(X),(X),(X),(X),39.5,(X),(X),null
0500000US22071,OrleansParish, Louisiana,151753,null,2527,null,16.5,null,1.4,null,5.8,1,null,null,11,1.1,null,null,8.9,1.3,null,null,10.2,1.2,null,null,15.1,1.2,null,null,8.6,0.9,null,null,10.9,null,1.1,null,5.3,null,0.8,null,7.7,0.7,null,null,45615,2568,null,null,77676,null,3233,null,41.1,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),69370,2961,null,null,7.7,null,1.5,null,3.9,1.3,null,null,8.7,null,1.7,null,7.2,1.4,null,null,10.5,null,1.9,null,15.3,1.9,null,null,11.1,1.6,null,null,14.7,1.9,null,null,7.9,null,1.4,null,12.9,1.4,null,null,67322,null,6035,null,107143,null,5226,null,(X),(X),(X),(X),44.9,(X),(X),null,(X),(X),(X),(X),40265,2161,null,null,1.3,null,0.7,null,0.9,null,0.7,null,4.5,1.2,null,null,3.6,1.1,null,null,9.1,1.8,null,null,13.9,null,2.4,null,13.5,2.2,null,null,19.9,null,2.6,null,11.8,2.1,null,null,21.4,null,2.4,null,107007,7421,null,null,149399,null,8067,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),82383,null,3391,null,24.2,2.2,null,null,7.5,null,1.4,null,13.3,null,1.8,null,10.3,1.8,null,null,9.9,1.3,null,null,15.1,1.7,null,null,6.8,null,1.2,null,6.8,1.2,null,null,3.1,null,0.9,null,3,null,0.6,null,30271,null,2478,null,51233,3708,null,null,(X),(X),(X),(X),(X),(X),(X),(X),37.1,(X),(X),null
0500000US22073,OuachitaParish, Louisiana,57835,null,2302,null,13.8,null,2.7,null,6.7,2,null,null,11.2,2.3,null,null,11.8,2.3,null,null,13.7,2.6,null,null,16.7,2.6,null,null,9.9,2.1,null,null,7.9,null,1.9,null,4.4,null,1.5,null,3.8,1.2,null,null,41137,3928,null,null,64077,null,7289,null,43.9,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34816,2481,null,null,8.5,null,3.1,null,4.6,1.9,null,null,10.6,null,3.3,null,10.2,3.4,null,null,13.5,null,3.2,null,18.1,3.1,null,null,13,3.2,null,null,10.7,2.7,null,null,5.5,null,1.9,null,5.4,1.9,null,null,53414,null,7695,null,79115,null,10091,null,(X),(X),(X),(X),39,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,76361,9427,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23019,null,2360,null,22,4.4,null,null,9.9,null,3.4,null,15.6,null,4.5,null,14.5,4.3,null,null,13.4,4,null,null,13,4.3,null,null,4.4,null,1.7,null,3.4,2.1,null,null,3,null,2.3,null,1,null,0.7,null,26744,null,5349,null,39279,5238,null,null,(X),(X),(X),(X),(X),(X),(X),(X),49.2,(X),(X),null
0500000US22079,RapidesParish, Louisiana,48975,null,1955,null,6.8,null,2.3,null,5.2,2,null,null,12.6,2.7,null,null,9,2.3,null,null,15.8,3.1,null,null,21.6,3.4,null,null,9.5,2.2,null,null,12.7,null,2.4,null,4.2,null,1.7,null,2.6,0.9,null,null,50490,3384,null,null,68816,null,5186,null,36.2,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32667,2500,null,null,5.7,null,2.7,null,2.8,1.5,null,null,9.9,null,3.5,null,6.6,2.3,null,null,17,null,4.2,null,24,4.7,null,null,9.9,2.9,null,null,15.9,3.4,null,null,4.9,null,2.1,null,3.4,1.3,null,null,57444,null,4377,null,76157,null,6676,null,(X),(X),(X),(X),36.2,(X),(X),null,(X),(X),(X),(X),19369,2155,null,null,1.8,null,1.3,null,1.6,null,2,null,3.6,2.1,null,null,4.6,2,null,null,15.6,5,null,null,26.4,null,5.7,null,11.2,4.2,null,null,23.4,null,5,null,6,2.6,null,null,5.7,null,2.2,null,72469,7401,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),16308,null,1970,null,10.9,4.3,null,null,10.9,null,4.6,null,18.7,null,5,null,13.4,4.7,null,null,15.5,4.8,null,null,15.7,4.7,null,null,6.7,null,3.5,null,4.6,2.8,null,null,2.7,null,2.7,null,1.1,null,1.1,null,31177,null,4155,null,50082,10639,null,null,(X),(X),(X),(X),(X),(X),(X),(X),34.8,(X),(X),null
0500000US22097,St.LandryParish, Louisiana,30441,null,1365,null,12.2,null,3.2,null,7.6,2.6,null,null,14.5,4.4,null,null,9,3.1,null,null,17.9,4.6,null,null,12.2,3.4,null,null,13.4,3.6,null,null,8.6,null,2.7,null,3.3,null,1.7,null,1.5,0.9,null,null,38681,4714,null,null,53665,null,5103,null,74.1,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20790,2030,null,null,9.1,null,3.7,null,2.9,2.2,null,null,12.9,null,4.8,null,6.9,3,null,null,21.6,null,5.4,null,15.6,3.8,null,null,14.8,3.9,null,null,10.5,3.3,null,null,4.5,null,2.4,null,1.3,1,null,null,46231,null,5786,null,59568,null,5452,null,(X),(X),(X),(X),70.2,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,63237,16917,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),9651,null,1669,null,25.2,7.8,null,null,16.9,null,5.8,null,17.5,null,7,null,14.5,6.5,null,null,11.6,6.3,null,null,4.8,3,null,null,5.9,null,4.4,null,2.8,2.9,null,null,0,null,2.1,null,0.7,null,0.8,null,18765,null,2339,null,31536,8237,null,null,(X),(X),(X),(X),(X),(X),(X),(X),82.4,(X),(X),null
